72128at7147,X
72149at7147,X
72174at7147,2L
72200at7147,3R
72228at7147,2R
72245at7147,3R
72251at7147,3L
72254at7147,X
72346at7147,3R
72354at7147,2R
72379at7147,3R
72383at7147,X
72435at7147,2R
72619at7147,X
72629at7147,3L
72689at7147,2R
72807at7147,X
72866at7147,2R
72890at7147,X
72973at7147,X
73041at7147,2R
73045at7147,3L
73065at7147,3R
73085at7147,3R
73112at7147,3R
73200at7147,3R
73306at7147,3R
73357at7147,3L
73420at7147,2R
73478at7147,3L
73585at7147,2L
73648at7147,3L
73718at7147,3R
73774at7147,3L
73978at7147,3R
74124at7147,X
74132at7147,3L
74162at7147,X
74360at7147,X
74414at7147,2R
74419at7147,X
74461at7147,3L
74524at7147,3L
74572at7147,2R
74801at7147,3L
74811at7147,X
74827at7147,2L
74851at7147,X
74859at7147,3R
74922at7147,2R
74939at7147,2L
75208at7147,3R
75294at7147,3L
75336at7147,2R
75444at7147,3L
75595at7147,2R
75600at7147,2R
75615at7147,2R
75710at7147,2L
75726at7147,3L
75854at7147,2R
75869at7147,X
75882at7147,X
75990at7147,X
76177at7147,3L
76216at7147,2L
76356at7147,3R
76375at7147,2L
76473at7147,2L
77013at7147,X
77016at7147,2R
77127at7147,3L
77574at7147,2R
77688at7147,2L
77810at7147,3L
78083at7147,2R
78504at7147,3L
78760at7147,3R
